,feature,label
35,"[-4.45000000e+02  2.50176926e+01 -5.15031471e+01  1.08403526e-01
 -8.37633610e+00 -2.17316227e+01 -2.26037560e+01 -8.86901855e+00
 -1.39372711e+01  6.57991076e+00 -1.38966351e+01  7.00204802e+00
  1.18120565e+01  1.73536167e+01  8.08093071e+00 -2.99579906e+00
 -5.01374531e+00 -4.88926232e-01 -3.81338859e+00 -7.08886862e-01
  3.85274339e+00  5.75041234e-01  2.88627911e+00  7.78701687e+00
  6.09270000e+00  2.18736076e+00  4.46282357e-01  2.30877256e+00
 -1.48051465e+00  2.08759475e+00 -4.06531513e-01  5.35442972e+00
  5.19556475e+00  5.76293802e+00  3.88715577e+00  5.14561653e+00
  1.63320315e+00  1.23090422e+00  4.43267298e+00  3.18449330e+00]",3.0
36,"[-6.1539093e+02  5.3623428e+01 -1.4351866e+01  5.6096611e+00
 -4.7807961e+00 -7.3114431e-01 -1.8835825e+01 -3.9019763e+00
 -1.5198613e+01  2.5466568e+00 -8.2689075e+00 -6.4468346e+00
 -1.1146293e+00 -6.1604171e+00 -2.3674142e+00 -4.2394300e+00
 -8.3982077e+00  1.2297224e+00 -7.3930054e+00 -2.9159241e+00
 -5.6504540e+00 -3.1772063e+00 -4.1672907e+00 -1.7312376e+00
 -5.2209158e+00 -5.2276331e-01 -4.3944068e+00  1.9688267e-01
 -9.3297315e-01  1.0236304e+00 -9.4852543e-01 -2.5313344e+00
 -3.7381346e+00 -1.8931390e+00  1.2653929e+00  3.5071795e+00
  5.8561082e+00  6.2946954e+00  5.5369768e+00  5.3446598e+00]",7.0
37,"[-6.2436517e+02  5.0840530e+01 -1.0922857e+01  3.0202975e+00
 -5.8092031e+00  2.1217036e+00 -1.4831327e+01 -1.2694739e+01
 -1.6670460e+01  5.5616150e+00 -7.8773069e+00 -7.1646285e+00
 -2.5808587e+00 -8.0817796e-02 -5.2269506e+00 -4.9273014e+00
 -4.4176130e+00 -3.9168015e-01 -6.0229998e+00 -4.1152267e+00
 -4.9481306e+00 -1.8900020e+00 -5.7724218e+00 -2.2481210e+00
 -5.4642992e+00 -2.3267384e+00 -2.9768138e+00  3.6716390e+00
  1.4625676e+00  5.9243240e+00  2.4307694e+00  1.9603199e+00
  2.1094830e+00  5.4603133e+00  8.8998461e+00  1.0371220e+01
  9.0276375e+00  6.5271025e+00 -5.8186930e-01  7.9402827e-02]",4.0
38,"[-6.0999561e+02  4.5488113e+01 -1.5788543e+01  8.3984919e+00
 -3.0874901e+00 -5.2491121e+00 -1.7034576e+01 -7.6137352e+00
 -1.6439627e+01  2.4452826e-01 -8.3493061e+00 -4.2526350e+00
 -2.2844527e+00 -3.0685906e+00 -7.5964195e-01 -3.1382439e+00
 -7.2360358e+00 -9.3637162e-01 -5.5866938e+00 -2.8107789e+00
 -5.5520439e+00 -2.0950692e+00 -6.1032662e+00 -1.5775889e+00
 -4.6822209e+00  1.0373838e+00 -6.7439336e-01  4.2435880e+00
  5.8367629e+00  6.7370825e+00  4.3388352e+00  5.1357656e+00
  6.2034240e+00  8.5518866e+00  9.5572033e+00  6.8197622e+00
  3.6230974e+00 -6.9594568e-01 -1.8064723e+00  3.9943412e-01]",4.0
39,"[-5.5260321e+02  4.5629280e+01 -2.2637541e+01  5.9823713e+00
 -7.7520099e+00 -4.7994537e+00 -1.8916660e+01 -6.0850983e+00
 -1.3317044e+01  2.3057404e+00 -5.7493677e+00 -7.5847387e+00
 -3.1957843e+00 -6.3114381e+00 -2.7352359e+00 -5.7049079e+00
 -8.5508232e+00 -5.3836060e-01 -7.4549141e+00 -3.6308978e+00
 -5.7245455e+00 -3.4785602e+00 -4.9780111e+00 -3.7563593e+00
 -4.8775139e+00 -2.3438694e+00 -4.2697873e+00 -7.3466301e-01
 -2.5203445e+00  1.4868344e+00  1.1864886e+00  3.2205720e+00
  3.8982477e+00  4.6082630e+00  3.2233112e+00  2.8040197e+00
  2.5687048e+00  3.7410409e+00  3.7690067e+00  4.1531587e+00]",7.0
40,"[-5.6979498e+02  4.6053394e+01 -4.9321918e+00  8.4023228e+00
 -1.6834693e+00  3.0683095e+00 -5.7921009e+00 -5.5115515e-01
 -1.1258400e+01 -3.2531793e+00 -2.5439124e+00 -2.3941340e+00
 -4.9433942e+00 -1.1115006e+00 -5.6950259e+00  4.2988647e-02
 -6.4073596e+00 -9.9552035e-01 -5.0042219e+00 -2.4229841e+00
 -5.0968661e+00 -2.0066054e+00 -4.3764176e+00 -3.7187965e+00
 -2.0860319e+00 -2.2806411e+00 -3.4435968e+00 -1.2096764e+00
 -1.6673191e+00 -3.0618708e+00 -4.4983119e-01 -1.0668155e+00
  2.4852818e-01  1.1230009e+00  1.3299280e+00  1.3532538e+00
  1.4808301e+00  1.0904982e+00  1.2227134e+00  1.0864792e+00]",7.0
41,"[-6.1445435e+02  5.4876747e+01 -1.3490567e+01  9.5176296e+00
  4.1789684e+00  3.4988806e+00 -7.9531446e+00 -6.4331398e+00
 -9.5628510e+00 -1.1124886e+00 -5.2664270e+00 -3.4201105e+00
 -3.8003907e+00  2.6759937e+00 -5.5824628e+00  3.5886440e-01
 -5.7636533e+00 -1.8928256e+00 -2.4051213e+00 -1.6534771e-01
 -3.0595839e+00 -2.2081056e+00 -2.9989872e+00 -3.0294690e+00
 -2.5389805e+00 -1.0296530e+00 -2.1458175e+00 -2.6985040e+00
 -1.9717336e+00 -1.9842730e+00 -1.7592005e+00 -1.9987751e+00
 -7.3835212e-01  1.0174414e+00  9.5507932e-01  2.6335058e+00
  3.3307295e+00  3.6735892e+00  4.0295339e+00  3.7141325e+00]",4.0
42,"[-6.5200958e+02  5.4706467e+01 -4.9385114e+00  1.6362993e+01
  3.0545681e+00  6.1843123e+00 -4.7421432e+00 -1.6122047e+00
 -8.9930191e+00 -1.7854507e+00 -3.6605835e+00 -8.5590768e-01
 -6.0236878e+00  3.3962779e+00 -5.7876530e+00  2.7343774e+00
 -5.4249206e+00 -1.3496010e+00 -2.5290661e+00 -9.0584040e-01
 -5.4272876e+00 -1.2844188e+00 -3.6004417e+00 -1.4943604e-01
 -3.6148674e+00 -1.0810889e+00 -3.8338892e+00 -1.8388745e+00
 -2.0967655e+00 -1.3738805e+00 -2.3035390e+00  8.2242543e-01
 -2.1534595e+00 -1.9165165e+00 -3.4166958e+00 -1.9710490e+00
 -2.0971484e+00 -1.4814013e+00 -1.9710066e+00 -3.1530378e+00]",4.0
43,"[-6.6816815e+02  4.4539154e+01 -4.1685328e+00  1.0738815e+01
 -2.8369221e-01  6.1583128e+00 -5.8604822e+00 -3.4905500e+00
 -8.7894478e+00  3.7131384e-01 -2.7490101e+00 -1.2721690e+00
 -6.1434093e+00  1.6496860e+00 -3.5865471e+00  8.4344143e-01
 -3.4572713e+00  7.6009923e-01 -4.1899223e+00 -7.9035515e-01
 -4.5099134e+00 -1.7112907e+00 -1.7066417e+00 -1.8961273e+00
 -3.7761414e+00 -1.2288913e+00 -3.2851696e+00 -1.9715663e+00
 -1.9716034e+00 -1.4213856e+00 -2.2674429e+00 -2.3943996e+00
 -3.5510018e+00 -3.4899325e+00 -2.2821419e+00 -1.2058470e+00
 -7.0467043e-01 -1.1931478e+00 -5.1276469e-01 -1.8198620e+00]",7.0
44,"[-4.55538300e+02  5.41520157e+01 -1.69521523e+01  1.11499357e+01
  3.66651797e+00 -5.39901400e+00 -2.14774513e+01  8.40122700e-01
 -1.19695473e+01  3.84749556e+00 -7.65570450e+00 -1.01596326e-01
  6.68046325e-02 -1.39627647e+00 -2.26240110e+00  2.84740591e+00
 -1.14906082e+01  2.54009581e+00 -4.26308441e+00 -1.40484655e+00
 -5.41445017e+00 -1.05652606e+00 -2.41399556e-01  3.84572417e-01
  6.86352825e+00  1.13172798e+01  1.17944145e+01  1.43060989e+01
  6.96566010e+00  7.39714050e+00  3.72515678e+00  4.79943228e+00
  2.07162881e+00  5.62306261e+00  4.97236013e+00  1.69879830e+00
  1.44802415e+00  1.15280735e+00  2.09346032e+00  1.60618615e+00]",3.0
45,"[-5.5072137e+02  4.4626064e+01 -1.1340859e+01  4.5351906e+00
 -1.0514521e+01  4.6167426e+00 -1.7490725e+01 -3.4834511e+00
 -1.1416309e+01 -1.9702975e+00 -3.2699382e+00 -4.2879047e+00
 -4.2883010e+00 -8.3039558e-01 -8.8718758e+00  1.8079779e+00
 -9.2402906e+00 -5.8369279e-01 -6.4496464e-01 -4.1900506e+00
 -4.4583392e+00 -7.7950978e-01 -2.9659741e+00 -1.1617794e+00
 -2.3273804e+00  1.7098887e+00  6.9776416e-01  3.4811525e+00
  5.9355555e+00  6.6028881e+00  6.8513145e+00  4.3440647e+00
  1.9301877e+00  4.2571120e-02  1.3743485e+00  1.9984232e+00
  2.2644186e+00  5.0914907e-01 -3.8602555e-01  4.2676184e-01]",3.0
46,"[-5.3420209e+02  3.9412415e+01 -1.8204491e+00  1.4434404e+01
 -6.1353046e-01  1.3865130e+01 -8.5567827e+00 -9.3997395e-01
 -1.1537850e+01  1.1879477e+01 -5.0941072e+00  2.0110877e+00
  1.1763581e+00  2.9944658e+00 -2.7638988e+00  2.5954370e+00
 -1.3633300e+00 -7.2465174e-02 -2.1944195e-02  1.2547221e+00
 -4.3573112e+00  5.1775508e+00 -6.3209081e-01  1.3211943e+00
  2.4317920e+00  2.5564408e+00  1.4922549e+00  2.7456949e+00
 -5.8149534e-01  7.7491277e-01  7.0298189e-01  2.8715382e+00
  4.1374817e+00  3.3733404e+00  7.2199786e-01  4.8857030e-01
  1.8075944e-01  9.7741145e-01  1.7042958e+00  4.0570223e-01]",7.0
47,"[-4.7526776e+02  6.0892780e+01 -1.1324013e+01  1.2555544e+01
 -5.6913787e-01  5.0346889e+00 -1.4799146e+01 -6.2176032e+00
 -1.5646916e+01 -8.1144161e+00 -5.5557594e+00 -3.8978524e+00
 -8.3193798e+00  4.9532470e-01 -6.5480080e+00  2.9044678e+00
 -4.9130936e+00 -2.1116767e+00 -4.3660539e-01 -9.1932696e-01
 -7.3963151e+00 -1.4432867e+00 -1.5535672e+00 -3.8686585e+00
 -4.2319703e+00  1.4347314e+00 -1.8347791e+00  1.3053627e+00
  1.1425922e+00  3.1532817e+00  4.3603258e+00  3.3794732e+00
  4.3141336e+00  6.2987890e+00  6.4786201e+00  6.8392282e+00
  7.3759546e+00  3.6761003e+00  1.6146911e+00  2.0267892e+00]",4.0
48,"[-5.0344061e+02  7.3388474e+01 -6.9919963e+00  1.1810674e+01
 -1.1492873e+01 -6.3715702e-01 -1.9045450e+01  4.1205964e+00
 -1.2520480e+01 -7.1089396e+00 -7.4370365e+00 -1.1781918e+00
 -1.0667344e+01 -1.7676076e+00 -7.9430094e+00 -5.6869316e+00
 -6.3353667e+00 -3.5349238e+00 -4.7259674e+00 -3.7222385e+00
 -6.3581662e+00 -5.9477930e+00 -5.6637106e+00 -4.7704797e+00
 -4.2291718e+00 -2.9312997e+00 -5.2159019e+00 -1.7441932e+00
 -3.4300416e+00 -1.0198805e+00 -2.5894687e+00 -2.9409728e+00
 -4.6529512e+00 -4.7872984e-01 -3.7428787e+00 -1.0400385e+00
 -3.9322612e+00 -5.1517429e+00 -4.5953345e+00 -1.4433856e+00]",7.0
49,"[-5.4239044e+02  5.8538181e+01 -1.8411184e+01  1.5147843e+01
  3.2080951e+00  6.9443541e+00 -5.3238621e+00 -9.3757229e+00
 -1.4549903e+01  9.9644299e+00 -2.1517763e+00 -2.7674565e+00
  4.5745511e+00  1.5861472e+00 -2.6032145e+00  6.9912839e+00
 -1.7314842e+00 -2.0416737e+00 -1.4394857e+00  2.9580110e-01
 -2.7156813e+00  3.0719600e+00 -3.4258487e+00  2.8628607e+00
  1.4014714e+00  3.8553926e-01  1.0277531e+00  2.4342077e+00
 -2.2883074e+00 -9.7580165e-01 -1.0717595e+00  1.6137065e-01
  9.5208400e-01  2.3847958e-02 -1.2576956e+00 -6.2312704e-01
  2.4208920e+00  7.1182775e-01  1.1414716e+00  1.5563658e-01]",4.0
50,"[-5.4117242e+02  6.8919167e+01 -1.6877903e+01  1.6227175e+01
 -4.8882165e+00  8.4298499e-02 -1.3974228e+01 -2.5934823e+00
 -1.1550392e+01  3.7302105e+00 -4.0587916e+00 -4.2623119e+00
 -8.2352295e+00 -4.1987338e+00 -8.2583399e+00 -1.8411125e+00
 -6.6814513e+00 -2.3723485e+00 -4.9764504e+00 -3.6559837e+00
 -6.0155673e+00 -5.7887764e+00 -2.9443283e+00 -3.0245891e+00
 -6.1095896e+00 -4.6465263e+00 -2.1984308e+00 -9.8915887e-01
 -4.2656770e+00  4.4406343e-01 -3.7270403e+00 -1.7912719e+00
 -3.1741595e+00 -1.2346870e-01 -1.5501040e+00  6.8704247e-01
 -1.5178558e+00 -1.6605924e+00 -6.0547763e-01 -1.1511850e+00]",7.0
51,"[-5.9753040e+02  7.1844070e+01 -3.5891938e+00  1.5010749e+01
  7.5623455e+00  8.5846024e+00  5.0799122e+00 -1.1658030e+00
 -8.5305023e+00  7.3922296e+00 -2.9046103e-02  2.9116321e+00
  4.9191427e+00  2.6969678e+00 -5.5705625e-01  3.2366047e+00
  4.6274865e-01  2.7820148e+00 -1.2817233e+00  1.4556806e+00
 -2.1133332e+00  2.3329573e+00 -1.0836922e+00  1.7674965e+00
  1.7391739e+00  2.7445753e+00 -6.6249430e-01  2.4595230e+00
 -2.4743459e+00 -1.5237557e+00 -1.4488790e+00 -1.5555522e+00
  4.6947515e-01  6.4583272e-01 -5.7465091e-02 -3.8514447e-01
  1.5747557e+00  8.4275669e-01 -1.7961454e-01 -6.0923612e-01]",4.0
52,"[-6.04626709e+02  5.62808037e+01  1.08877933e+00  1.93419285e+01
  4.75980759e+00  7.33172035e+00  9.87548292e-01  3.00501776e+00
 -4.95231915e+00  7.08306742e+00 -2.27704096e+00  2.12817121e+00
  1.92858279e+00  1.66521549e+00 -1.14475429e+00  2.88975859e+00
 -1.22293308e-01 -1.71866691e+00  5.36236227e-01  1.22569168e+00
 -2.52156615e+00  8.45508635e-01 -1.58149886e+00  7.03884602e-01
 -1.06526375e-01  1.36972332e+00  4.44801040e-02  2.40677071e+00
 -1.47973931e+00 -5.16752541e-01  4.22358699e-02  9.05016899e-01
  3.22898418e-01  7.20377147e-01 -7.85333455e-01 -6.60579622e-01
  3.92788202e-01 -7.19707072e-01  1.19506471e-01 -5.08054972e-01]",7.0
53,"[-6.62087036e+02  7.87170563e+01 -3.65946198e+00  1.53292637e+01
  2.82916665e+00  4.45446873e+00 -1.44832735e+01 -3.51910323e-01
 -5.56599951e+00 -2.25546908e+00 -4.85549498e+00 -6.99633539e-01
 -6.15036440e+00  1.07878435e+00 -7.06576872e+00  1.59330237e+00
 -5.16571951e+00  9.44760069e-02 -4.74722624e+00 -3.59984231e+00
 -3.27320600e+00 -3.87372851e+00 -2.91003823e+00 -2.34858203e+00
 -4.47218943e+00 -9.01361823e-01 -3.67744112e+00 -2.53532648e-01
 -1.34277892e+00  4.86430585e-01 -3.18763924e+00 -1.09875822e+00
 -1.65287042e+00 -2.04683065e+00 -2.79662162e-01 -7.28202701e-01
 -1.17288995e+00 -1.75628269e+00 -1.51320428e-01 -4.48172241e-01]",4.0
54,"[-6.74851379e+02  6.44837799e+01 -8.51748657e+00  1.28930511e+01
  5.98894787e+00  5.02703094e+00 -7.63355732e+00 -2.55873859e-01
 -1.18307381e+01  3.60717106e+00  1.27346203e-01 -2.13618016e+00
  3.09860063e+00  9.05049980e-01 -7.89418793e+00  4.66055632e+00
 -6.63156414e+00  3.84703390e-02  2.36600614e+00 -2.88497162e+00
 -1.68922246e+00  5.24101794e-01 -1.58429432e+00  7.89378643e-01
  8.17953587e-01 -1.15177429e+00  1.82249427e+00  6.76062882e-01
 -5.61429858e-01  2.41439557e+00 -1.11701354e-01 -1.17548811e+00
  4.48941201e-01  1.53557098e+00 -3.34869713e-01  1.87017775e+00
 -1.35524237e+00 -1.36594379e+00 -1.67779076e+00 -8.30421269e-01]",3.0
55,"[-6.3958313e+02  8.1779411e+01 -1.0122989e+01  1.9462420e+01
  4.2505045e+00 -1.9538859e+00 -1.1795230e+01 -5.2442660e+00
 -1.8484195e+00  2.1274672e+00 -7.9547086e+00  4.4651933e+00
  6.9535598e-02 -1.5569271e+00 -1.2352856e+00  7.6030713e-01
 -6.8906054e+00  1.8316919e+00 -5.9588604e+00 -1.6768047e+00
 -6.8327394e+00 -1.1333834e+00 -1.8703222e+00 -1.4890535e+00
 -1.9121041e+00  1.0719535e+00 -2.2034791e+00  9.3299562e-01
 -4.6085210e+00 -3.5057735e+00 -2.4552479e+00  1.0655802e+00
 -3.2690296e-01 -1.3212787e+00 -1.5617995e+00 -3.1803064e+00
 -3.0631111e+00 -1.2560260e+00  2.3321245e+00  3.3595643e+00]",3.0
56,"[-4.0614166e+02  2.5754354e+01 -2.0779034e+01  1.6747829e-02
 -8.7529402e+00 -2.3496523e+00 -9.7704897e+00 -4.2707539e+00
 -1.0507915e+01 -3.9722869e+00 -6.5372925e+00 -2.1922374e+00
 -4.9662986e+00 -2.1328399e+00 -7.4428177e+00 -1.4176427e-01
 -6.7897530e+00  1.2058734e+00  3.3853571e+00  3.2209468e+00
  1.8352872e+00  4.6723146e+00  1.3869787e+00  3.0419627e-01
  1.7936050e+00  4.8116951e+00  9.0798092e-01  1.8176525e+00
  4.2011878e-01 -1.3278859e+00  2.0638113e+00  2.1646664e-01
 -1.6575147e+00 -8.4073663e-01 -1.1598526e+00  9.0854103e-03
  1.5417080e+00  7.8764492e-01  5.5573654e-01  3.1237721e-01]",5.0
57,"[-5.2758044e+02  5.6041737e+01 -1.8643559e+01  5.3869214e+00
  5.4224748e-02  1.0177140e+00 -1.3014554e+01 -1.0084484e+01
 -1.9208864e+01 -2.5280437e+00 -4.3850698e+00 -4.4468174e+00
 -7.2407889e+00  2.0076767e-01 -7.9213166e+00  4.1679220e+00
 -8.1913795e+00 -4.1735473e+00 -5.6060405e+00 -5.8391166e+00
 -7.8770742e+00 -9.2088538e-01 -4.8944182e+00 -4.6248560e+00
 -5.5171070e+00 -1.8974924e+00 -5.6384387e+00 -2.8494151e+00
 -4.0522652e+00 -2.2280610e+00 -1.5458093e+00 -1.2067022e-01
 -1.3474984e+00  1.4209841e+00  2.3063447e+00  4.1094236e+00
  5.3145852e+00  4.3723936e+00  3.8705752e+00  3.5307932e+00]",6.0
58,"[-5.0700229e+02  5.0202976e+01 -9.9702415e+00  1.3950772e+01
 -5.3653485e-01 -4.2439446e+00 -9.7052288e+00 -1.9178529e+00
 -1.9061548e+01  2.2352834e+00 -8.9943027e+00 -7.9908161e+00
 -3.5818951e+00 -1.3858286e+00 -4.9169807e+00 -1.3203349e+00
 -7.5156202e+00 -1.5087230e+00 -1.8597150e+00 -3.0899727e+00
 -2.9077332e+00 -1.6335733e+00 -4.0420060e+00 -2.9674790e+00
 -1.4046155e+00 -2.0133619e+00 -9.8952556e-01  1.8631847e+00
  3.7644997e-01  4.1266522e+00  8.2737392e-01  2.6286862e+00
 -3.3203486e-01 -9.6850097e-01 -5.6902272e-01  2.4626082e-01
 -4.9257100e-01 -7.7530217e-01 -7.2195816e-01 -1.7953627e-01]",8.0
59,"[-6.36944031e+02  5.54469566e+01  9.54648197e-01  1.65430412e+01
  5.58064842e+00 -1.77910721e+00 -5.08113098e+00 -7.92365789e-01
 -3.69244385e+00 -1.53149331e+00 -6.26172686e+00 -1.20452344e-01
 -4.04808474e+00 -1.64686191e+00 -2.68584490e+00 -1.15180707e+00
 -3.24953884e-01 -2.25345349e+00 -2.80895662e+00  1.55531311e+00
 -4.99179411e+00 -2.15219522e+00 -4.17545223e+00 -2.72367120e+00
 -4.10053396e+00 -9.22817826e-01 -3.02689958e+00 -2.41861391e+00
 -2.02524328e+00 -1.85435474e+00 -7.19842255e-01 -1.80988336e+00
 -2.51592398e+00 -1.75065172e+00 -7.44509161e-01  3.47932309e-01
 -2.14074463e-01 -7.40153015e-01 -1.13553166e+00 -6.51750803e-01]",8.0
60,"[-7.3180164e+02  8.4613503e+01  9.2927341e+00  3.0570696e+01
  1.3162460e+01  1.0518208e+01 -9.9957401e-01  3.2828794e+00
  5.7117766e-01  5.3737283e+00 -5.9736075e+00  6.7510748e+00
 -6.8787944e-01  3.8242621e+00  9.5292389e-01  3.2468266e+00
  2.0842376e+00  5.9484011e-01 -1.3326503e+00  4.9854255e+00
 -1.1606399e+00 -3.9641004e-02 -2.2278163e+00  9.7454488e-01
  5.7728630e-01  2.2854287e-02 -7.8953737e-01  4.2810991e-01
 -4.4437024e-01  4.8723975e-01  1.3996623e+00  3.7735456e-01
  1.1658483e-01  3.8517404e-01 -8.6660796e-01  1.2027782e+00
 -6.0421908e-01  5.3150918e-02 -8.5235107e-01 -7.5947028e-01]",8.0
61,"[-5.54921082e+02  5.56491127e+01 -1.06780815e+01  1.26347294e+01
 -4.67586257e-02 -2.68447804e+00 -7.31010580e+00 -4.60391855e+00
 -1.52900925e+01  1.77869344e+00 -1.02265091e+01 -7.48936605e+00
 -5.84327745e+00 -5.26750386e-01 -3.66029215e+00 -1.05457962e+00
 -7.40653229e+00 -1.58178508e+00 -3.32280827e+00 -2.72159100e+00
 -4.48158121e+00 -1.35392681e-01 -1.87374365e+00 -4.05170107e+00
 -1.38634396e+00 -2.69702959e+00 -2.24898386e+00 -9.30659007e-03
 -2.25760102e+00  1.92860985e+00 -3.45958263e-01 -4.85193878e-01
 -1.50981176e+00  3.74120444e-01 -7.89237097e-02  1.11311603e+00
  2.29701564e-01 -1.42257726e+00 -7.16975510e-01  1.10136159e-02]",8.0
62,"[-6.8728003e+02  5.6946648e+01 -7.1753216e+00  1.1828046e+01
  4.0054283e+00  4.0619602e+00 -4.5086207e+00 -6.0965943e-01
 -1.2024833e+01 -7.5417596e-01 -6.3171601e-01 -2.5079410e+00
 -4.5425644e+00  1.6686391e+00 -4.5376067e+00  2.7862685e+00
 -5.5077977e+00 -2.8525820e-01 -2.8440714e+00 -1.0056564e+00
 -4.9200387e+00 -2.3516054e+00 -1.2999190e+00 -2.3010821e+00
 -3.5010240e+00 -1.0815654e+00 -3.3126724e+00 -1.3994936e+00
 -1.3459427e+00 -7.8665239e-01 -2.4896965e+00 -6.4518851e-01
 -2.9257038e+00 -2.0561390e+00 -2.6587236e+00 -1.9425544e+00
 -1.1991304e+00 -9.0835857e-01 -7.1991175e-01 -9.8969811e-01]",6.0
63,"[-5.5342767e+02  4.3681179e+01 -1.3900811e+01  5.1810627e+00
 -3.7050931e+00 -2.7477911e+00 -7.6983805e+00 -2.1290796e+00
 -1.4472499e+01 -3.4075313e+00 -4.7248788e+00 -4.3902488e+00
 -5.7539463e+00  5.1229686e-01 -8.0517454e+00  2.6292914e-01
 -8.6085777e+00 -2.9293668e+00 -5.4212084e+00 -3.7716546e+00
 -6.5270934e+00 -1.7279162e+00 -2.6561246e+00 -2.1387649e+00
 -3.3535643e+00  1.6610089e-01 -3.7353764e+00  9.5578015e-01
  1.4533650e+00  1.5612195e+00  3.5599241e+00  1.9799105e+00
  5.5879533e-01 -9.0768808e-01 -1.6177507e-01  1.1913915e+00
  9.8885530e-01  8.2753819e-01 -7.3016548e-01 -3.0074039e-01]",5.0
64,"[-5.9574634e+02  4.9765652e+01 -8.9585304e+00  1.2199484e+01
 -3.7760499e+00  1.0150228e-02 -1.0700889e+01 -5.6926441e+00
 -1.8228153e+01  6.6021782e-01 -5.7050314e+00 -3.0096257e+00
 -3.3565273e+00 -3.3859220e+00 -7.3179173e+00  1.6608268e+00
 -1.0712867e+01 -2.1402755e+00 -2.2298160e+00 -2.7114358e+00
 -7.8116512e+00 -1.9703509e+00 -6.7907310e+00 -4.8626246e+00
 -3.8246586e+00 -3.1950152e+00 -2.8805597e+00 -2.3367875e+00
 -3.5523984e+00 -1.4346026e+00 -2.3908215e+00 -2.6643033e+00
 -2.6837311e+00 -3.4629645e+00 -3.2468417e+00 -1.5165023e+00
  3.2364599e-02 -5.5215812e-01 -6.8158138e-01  8.7530893e-01]",8.0
65,"[-4.4893890e+02  4.7407887e+01 -1.5862984e+01  1.4442111e+01
  3.6010218e+00  6.1096108e-01  8.8243701e-02  1.2866566e+00
 -1.0238141e+01  4.9818034e+00 -6.4742365e+00 -1.6310475e+00
  2.3192081e+00 -1.7773908e+00 -3.0308316e+00  3.9077118e-01
 -4.7829471e+00 -2.6356062e-01 -2.6433048e+00 -6.0530108e-01
 -2.8076427e+00  1.4403930e+00 -2.4049332e+00  2.2850157e-01
  7.5091761e-01  2.5686080e+00  1.4579879e+00  2.6969221e+00
  1.4157500e+00  8.2848042e-01 -5.5285227e-01  9.3850809e-01
  2.2320085e+00  1.0915302e+00  2.7644885e-01  4.0453368e-01
  2.1977253e+00  1.2217199e+00  1.8460479e+00  7.4402374e-01]",5.0
66,"[-336.01794      56.47909     -29.901552      9.2902155   -10.795622
    5.6820464   -21.530144    -14.449583    -15.497047    -11.068556
   -3.3850448    -7.099166    -12.846885      3.7341588    -6.279172
    3.865717     -4.757553     -2.864497      0.56122386    2.749003
   -5.7451954     4.5934086     1.2841078     3.2123208     5.633729
   13.1231785     7.299987     10.444095      6.993436      7.8152266
    6.321604      5.3303366     2.8171518     3.6494813     1.4909563
    4.8772106     3.659577      0.9714939    -0.8621567    -1.015322  ]",6.0
67,"[-340.36655      48.208565    -24.27255      16.07809     -17.231918
    2.9545066   -11.073486    -10.821574     -9.621379     -2.8123157
  -11.031453      1.6507305    -8.295097      1.1254996    -7.3802805
    4.0052543    -4.841944     -1.9400976    -1.3199526     0.38961014
   -2.074189      3.6431065     1.6394842     6.3899817     2.950223
    6.789331      7.9077425     7.6843305     6.445584      6.0366597
    4.730896      4.522537      2.6138253     1.3831472     2.4994256
    2.967091      1.4401817     1.8477858    -0.5076843     0.80440897]",5.0
68,"[-4.4301489e+02  3.6031761e+01 -1.1891178e+01  1.0398569e+01
 -1.3944240e-01  5.0147424e+00 -5.1704698e+00  2.3425174e+00
 -7.3217788e+00  4.6828732e+00 -1.3808725e+00 -2.7324885e-01
  1.3713747e-01  3.3378201e+00 -3.2288628e+00  5.0661907e+00
 -4.2628045e+00  3.5002234e+00  2.1302097e+00  4.3043027e+00
  3.1539254e+00  4.8506389e+00  1.7032410e+00  5.5034084e+00
  4.4669857e+00  8.5999708e+00  6.6450553e+00  7.2223043e+00
  5.2760353e+00  4.7645512e+00  3.6294408e+00  3.7172275e+00
  3.7436678e+00  3.4168470e+00  3.2081673e+00  3.5374095e+00
  4.1756859e+00  4.3528113e+00  5.5026832e+00  4.0112906e+00]",6.0
69,"[-6.1880444e+02  7.7591095e+01 -3.8121741e+00  2.3067888e+01
  1.2764696e+01  5.7428288e+00 -3.4343973e-01  1.4725168e+00
 -6.7897606e+00  5.0267644e+00 -1.4004052e+00  4.5500116e+00
  1.6802956e-01  4.5797162e+00 -6.1224794e-01  4.6870229e-01
  7.4465084e-01 -5.0018311e-01  2.3437977e+00  5.2386343e-01
 -2.6000214e+00  6.8480659e-01 -5.3577137e-01  2.3950677e+00
 -1.0121177e+00  2.8676972e+00  8.0929518e-02  3.2088022e+00
 -8.9314687e-01  2.2443264e+00  1.8285961e-01  2.6101682e+00
  7.3897487e-01  7.6237565e-01  3.8219458e-01  2.5872347e+00
  5.8405572e-01  1.5133508e+00  3.0732059e-01 -9.9512879e-03]",8.0
